! ------------ AirfoilInfo v1.01.x Input File ----------------------------------
! AeroElasticSE FAST driver
! line
! line
! ------------------------------------------------------------------------------
DEFAULT                  InterpOrd   ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=3]
1                        NonDimArea  ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
0                            NumCoords   ! The number of coordinates in the airfoil shape file. Set to zero if coordinates not included.
AF00_BL.txt              BL_file     ! The file name including the boundary layer characteristics of the profile. Ignored if the aeroacoustic module is not called.
1                        NumTabs     ! Number of airfoil tables in this file.  Each table must have lines for Re and Ctrl.
! ------------------------------------------------------------------------------
! data for table 1 
! ------------------------------------------------------------------------------
10.000000                 Re          ! Reynolds number in millions
0                        Ctrl        ! Control setting (must be 0 for current AirfoilInfo)
False                     InclUAdata  ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line            
!........................................
! Table of aerodynamics coefficients
133                      NumAlf      ! Number of data lines in the following table
!    Alpha      Cl      Cd        Cm
!    (deg)      (-)     (-)       (-)
-180.0 0.0 0.2666053281095548 0.0 
-178.21428571428572 0.04352595018645708 0.26773819723796943 0.0714285714285711 
-176.42857142857144 0.08705190037291416 0.2711320621809786 0.1428571428571422 
-174.64285714285714 0.13057785055937188 0.27677259786484887 0.21428571428571444 
-172.85714285714286 0.17410380074582896 0.2846360116134741 0.28571428571428553 
-171.07142857142858 0.21762975093228604 0.29468912572594 0.35714285714285665 
-169.2857142857143 0.26115570111874314 0.30688950890349914 0.3887924652963991 
-167.5 0.3046816513052002 0.32118564434601593 0.36077362853739564 
-165.7142857142857 0.3482076014916579 0.33751713386177284 0.3327547917783922 
-163.92857142857142 0.39173355167811497 0.3558149371939464 0.3047359550193892 
-162.14285714285714 0.4352595018645721 0.3760016456295773 0.2767171182603862 
-160.35714285714286 0.4787854520510291 0.39799178882299846 0.2486982815013832 
-158.57142857142858 0.5223114022374863 0.42169217363599265 0.24921031639635194 
-156.78571428571428 0.565837352423944 0.4470022536719044 0.2568550692048138 
-155.0 0.6093633026104011 0.47381452806103114 0.2644998220132756 
-150.35714285714286 0.5961228717528114 0.5497211645536547 0.2843761793152763 
-145.7142857142857 0.5861706178154299 0.6328079840454899 0.29561637927336815 
-141.07142857142858 0.5740622399889039 0.7206728245384901 0.3061368994528007 
-136.42857142857144 0.5566317720854138 0.8107599013515391 0.31881921475141456 
-131.78571428571428 0.5320481281505478 0.9004284497424754 0.3321500685857829 
-127.14285714285714 0.49936857200468043 0.9870237701772036 0.34478019869860577 
-122.50000000000001 0.45830359846369495 1.0679488022392343 0.3569723764854628 
-117.85714285714286 0.40907848953454357 1.1407343382457846 0.3673909270742203 
-113.21428571428572 0.35234087267792746 1.2031060223007 0.3757402459318614 
-108.57142857142857 0.2890903183002138 1.2530463638679876 0.3823077534910994 
-103.92857142857143 0.22061816089455283 1.2888501248139563 0.3848661856289303 
-99.28571428571428 0.14845168084539248 1.3091716118426113 0.3863636333162264 
-94.64285714285715 0.0742999022234133 1.3130626178092148 0.38202566652558106 
-90.0 5.572142936120457e-17 1.3 0.37768769973493566 
-85.35714285714285 -0.0742999022234133 1.3130626178092148 0.37657878586135407 
-80.71428571428572 -0.14845168084539248 1.3091716118426113 0.37546987198777254 
-76.07142857142857 -0.22061816089455283 1.2888501248139563 0.3685580459866061 
-71.42857142857143 -0.2890903183002138 1.2530463638679876 0.36059114505315143 
-66.78571428571428 -0.35234087267792746 1.2031060223007 0.34883564804430023 
-62.14285714285713 -0.40907848953454357 1.1407343382457846 0.33539633055749507 
-57.5 -0.4583035984636948 1.0679488022392347 0.3200692854161627 
-52.857142857142854 -0.49936857200468054 0.9870237701772036 0.30312418799952123 
-48.214285714285715 -0.5320481281505478 0.9004284497424754 0.2856881345529037 
-43.57142857142857 -0.5566317720854137 0.8107599013515393 0.2674665514583244 
