! ------------ AirfoilInfo v1.01.x Input File ----------------------------------
! AeroElasticSE FAST driver
! line
! line
! ------------------------------------------------------------------------------
DEFAULT                  InterpOrd   ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=3]
1                        NonDimArea  ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
0                            NumCoords   ! The number of coordinates in the airfoil shape file. Set to zero if coordinates not included.
AF00_BL.txt              BL_file     ! The file name including the boundary layer characteristics of the profile. Ignored if the aeroacoustic module is not called.
1                        NumTabs     ! Number of airfoil tables in this file.  Each table must have lines for Re and Ctrl.
! ------------------------------------------------------------------------------
! data for table 1 
! ------------------------------------------------------------------------------
10.000000                 Re          ! Reynolds number in millions
0                        Ctrl        ! Control setting (must be 0 for current AirfoilInfo)
False                     InclUAdata  ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line            
!........................................
! Table of aerodynamics coefficients
133                      NumAlf      ! Number of data lines in the following table
!    Alpha      Cl      Cd        Cm
!    (deg)      (-)     (-)       (-)
-180.0 0.0 0.001 0.0 
-178.21428571428572 0.06973415662493909 0.001 0.0714285714285711 
-176.42857142857144 0.13946831324987818 0.001 0.1428571428571422 
-174.64285714285714 0.20920246987481833 0.001 0.21428571428571444 
-172.85714285714286 0.27893662649975737 0.008311213570809968 0.28571428571428553 
-171.07142857142858 0.3486707831246965 0.01957758355201552 0.35714285714285665 
-169.2857142857143 0.41840493974963555 0.03325843237107739 0.40564428972697464 
-167.5 0.4881390963745747 0.049300805284236984 0.41975501404441173 
-165.7142857142857 0.5578732529995147 0.06764260801783856 0.43386573836184883 
-163.92857142857142 0.6276074096244538 0.08821284774217157 0.4479764626792857 
-162.14285714285714 0.697341566249393 0.11093190857693236 0.4620871869967226 
-160.35714285714286 0.7670757228743321 0.1357118605584248 0.47619791131415945 
-158.57142857142858 0.8368098794992711 0.16245680086869077 0.4761179201049281 
-156.78571428571428 0.9065440361242113 0.1910632260014742 0.47249025001402956 
-155.0 0.9762781927491503 0.22142043341978765 0.4688625799231311 
-150.35714285714286 0.8844461406909098 0.3076818972897291 0.459430637686795 
-145.7142857142857 0.8149506420683161 0.4027119941579582 0.43634062353006153 
-141.07142857142858 0.7558818645325257 0.5040301809473914 0.4121124367132952 
-136.42857142857144 0.700404230578899 0.6089923816506589 0.4035426116522555 
-131.78571428571428 0.6444651453519356 0.7148602093885108 0.39967029511793384 
-127.14285714285714 0.5857109915820589 0.8188726523513495 0.4001127877523101 
-122.50000000000001 0.5229234609156929 0.9183183454126426 0.40325203611712257 
-117.85714285714286 0.45570001386916636 1.0106065339014685 0.4065707579483477 
-113.21428571428572 0.38425615004531966 1.0933348703413492 0.4100988654903876 
-108.57142857142857 0.30929116566161186 1.1643522680041223 0.41248830826549154 
-103.92857142857143 0.23188803790909226 1.2218151647142417 0.4123157553149894 
-99.28571428571428 0.1534321529230748 1.264235723074165 0.4111932932774015 
-94.64285714285715 0.07554088054507505 1.290520704638107 0.40484633126084196 
-90.0 5.572142936120457e-17 1.3 0.3984993692442824 
-85.35714285714285 -0.07554088054507505 1.290520704638107 0.38457090498643204 
-80.71428571428572 -0.1534321529230748 1.264235723074165 0.3706424407285817 
-76.07142857142857 -0.23188803790909226 1.2218151647142417 0.35262579563195057 
-71.42857142857143 -0.30929116566161186 1.1643522680041223 0.3338658449282685 
-66.78571428571428 -0.38425615004531966 1.0933348703413492 0.31356685354157343 
-62.14285714285713 -0.45570001386916636 1.0106065339014685 0.2925838440735393 
-57.5 -0.5229234609156926 0.918318345412643 0.2716275814077357 
-52.857142857142854 -0.585710991582059 0.8188726523513495 0.2506942445724151 
-48.214285714285715 -0.6444651453519356 0.7148602093885108 0.23014399846920652 
-43.57142857142857 -0.7004042305788988 0.6089923816506592 0.21020669753737686 
